rank_relaxed,har_id,har_alt_id,chrom,start,end,phylop_mean,gene,gene_distance,gene_confidence,gwas_trait,gwas_pval,gwas_distance,within_gwas25,within_ddg1mb,in_anchored,tier,brain_dnase_overlap,gene_peak_pcw,gene_midfetal_frac,score_constraint,score_gene,score_disease,score_brain,score_temporal,total_score
2531,HAR_719,HARsv2_0678,chr13,96769836,96770182,2.4321418718106487,TGDS,2173684.0,definitive,Systolic blood pressure x depressive symptoms (dichotomous) interaction (1df test),4e-08,56451.0,False,False,False,relaxed (constraint only),False,8.0,0.3328009658522163,0.2490298317786492,0.0,0.0,0.0,0.3328009658522163,0.10010169918289202
2532,HAR_2510,HARsv2_2386,chr5,167508288,167508479,3.651043177605556,RARS1,977991.0,definitive,Lifetime smoking (without educational attainment),2e-12,54029.0,False,True,False,relaxed (constraint only),False,,0.0,0.46179092960970836,0.022008999999999945,0.0,0.0,0.0,0.09995948560198578
2533,HAR_2368,HARsv2_2251,chr5,51765789,51766079,1.6103206665472374,MOCS2,1343678.0,definitive,Age when finished full-time education (standard GWA),7e-09,92689.0,False,False,False,relaxed (constraint only),False,25.0,0.5294947409340174,0.10557967628090119,0.0,0.0,0.0,0.5294947409340174,0.09981665687725508
2534,HAR_3026,HARsv2_2887,chr8,128272282,128272479,2.744672410201229,WASHC5,3180477.0,strong,Depression,4e-08,628723.0,False,False,False,relaxed (constraint only),False,,0.0,0.30358251798678115,0.15,0.0,0.0,0.0,0.09959642413365977
2535,HAR_2213,HARsv2_2101,chr4,97197882,97198137,2.721744433076324,BMPR1B,2173929.0,definitive,Intelligence,2e-08,26726.0,False,False,False,relaxed (constraint only),False,25.0,0.25911828903725675,0.29958040431199195,0.0,0.0,0.0,0.25911828903725675,0.09955664812613854
2536,HAR_2656,HARsv2_2529,chr6,114375611,114375757,1.800035465925956,COL10A1,1750375.0,definitive,Educational attainment,4e-12,26557.0,False,False,False,relaxed (constraint only),False,26.0,0.2270781799137003,0.13869468633029314,0.15,0.0,0.0,0.2270781799137003,0.09941500787299296
2537,HAR_848,HARsv2_0798,chr14,73022096,73022250,1.412625619525487,VSX2,1217198.0,definitive,Educational attainment,1e-09,23602.0,True,False,False,discovery (GWAS only),False,8.0,0.30249757399703314,0.07107170173026287,0.15,0.010065599999999994,0.0,0.30249757399703314,0.09924093514893367
2538,HAR_2143,HARsv2_2034,chr4,34484926,34485046,1.398235393037983,WDR19,4697482.0,definitive,Depression,3e-08,65493.0,False,False,False,relaxed (constraint only),False,17.0,0.5766487461558646,0.068559865561934,0.0,0.0,0.0,0.5766487461558646,0.09921035545614831
2539,HAR_429,HARsv2_0405,chr11,81307158,81307363,1.3347336652802257,NARS2,2732294.0,definitive,Cognitive function (processing speed) x major depressive disorder interaction (2df),2e-10,34548.0,False,False,False,relaxed (constraint only),False,8.0,0.5912034913848595,0.057475541303951154,0.0,0.0,0.0,0.5912034913848595,0.09909324013038971
2540,HAR_2696,HARsv2_2566,chr6,155441586,155441750,1.1344655589701627,ARID1B,1335627.0,definitive,Educational attainment,1e-10,47462.0,False,False,False,relaxed (constraint only),False,9.0,0.6395658715309763,0.02251843529667797,0.0,0.0,0.0,0.6395658715309763,0.09908736551412382
2541,HAR_2980,HARsv2_2842,chr8,88116711,88116861,1.540136074739344,NBN,1867834.0,definitive,Schizophrenia,1e-08,135661.0,False,False,False,relaxed (constraint only),False,8.0,0.5411392015772305,0.0933288478234373,0.0,0.0,0.0,0.5411392015772305,0.09903101001506667
2542,HAR_3008,HARsv2_2869,chr8,114106234,114106262,1.3995357134512492,TRPS1,1562713.0,definitive,Externalizing behaviour (multivariate analysis),2e-13,304507.0,False,False,False,relaxed (constraint only),False,9.0,0.32113632604053965,0.06878683849021242,0.15,0.0,0.0,0.32113632604053965,0.09901062876535044
2543,HAR_723,HARsv2_0682,chr13,97273402,97273554,1.712218398280188,TGDS,2677250.0,definitive,Educational attainment,5e-09,10185.0,True,False,False,discovery (GWAS only),False,8.0,0.3328009658522163,0.12336608209319029,0.0,0.09838380750860952,0.0,0.3328009658522163,0.09899370226074598
2544,HAR_1682,HARsv2_1597,chr2,217905437,217905687,2.592304583829992,CNOT9,663151.0,moderate,Biological Father: Bipolar Disorder,1e-11,192469.0,False,True,False,relaxed (constraint only),False,,0.0,0.27698647952267,0.16842449999999998,0.0,0.0,0.0,0.09876245035690977
2545,HAR_2018,HARsv2_1916,chr3,116887829,116888106,2.072809629669157,ZBTB20,1801968.0,definitive,Educational attainment (years of education),8e-13,23768.0,True,False,False,discovery (GWAS only),False,9.0,0.3895132601301776,0.18630783619077712,0.0,0.011922714508820738,0.0,0.3895132601301776,0.09863083127636765
2546,HAR_2382,HARsv2_2264,chr5,70614743,70614903,2.0075105302474077,MCCC2,972436.0,definitive,Educational attainment,9e-14,1424548.0,False,True,False,relaxed (constraint only),False,25.0,0.37826931934353514,0.17490977794414123,0.027564000000000033,0.0,0.0,0.37826931934353514,0.09854869493705114
2547,HAR_2315,HARsv2_2201,chr4,187357788,187358046,2.050138329133235,UFSP2,1931803.0,limited,Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels),7e-09,911911.0,False,False,False,relaxed (constraint only),False,35.0,0.4143098371268066,0.18235052580941283,0.0,0.0,0.0,0.4143098371268066,0.09850383349111269
2548,HAR_449,HARsv2_0424,chr11,109427125,109427430,1.3424117931634505,EXPH5,874896.0,strong,Noncognitive aspects of educational attainment,3e-08,8313.0,True,True,True,anchored (both gates),False,35.0,0.2564268293353164,0.058815770336404935,0.093828,0.10042742209799439,0.0,0.2564268293353164,0.09847559015420772
2549,HAR_494,HARsv2_0467,chr11,131813973,131814398,1.5099189838818612,ADAMTS15,1365000.0,moderate,Educational attainment,3e-11,275350.0,False,False,False,relaxed (constraint only),False,37.0,0.5443625617085354,0.0880544081345683,0.0,0.0,0.0,0.5443625617085354,0.09842832555264988
2550,HAR_2233,HARsv2_2121,chr4,114945972,114945991,1.5534210408988751,CAMK2D,1184234.0,moderate,Educational attainment,2e-08,140656.0,False,False,False,relaxed (constraint only),False,37.0,0.5333211565005394,0.09564775910141561,0.0,0.0,0.0,0.5333211565005394,0.09835039429923287
2551,HAR_1179,HARsv2_1118,chr17,51639046,51639320,1.695004959073687,CACNA1G,1078332.0,strong,Externalizing behaviour (multivariate analysis),5e-16,476517.0,False,False,False,relaxed (constraint only),False,35.0,0.49772892509856326,0.12036144980211656,0.0,0.0,0.0,0.49772892509856326,0.0981475241218116
2552,HAR_2108,HARsv2_2000,chr4,11689556,11689706,2.0149145283418544,NKX3-2,1854802.0,definitive,Educational attainment,2e-08,352277.0,False,False,False,relaxed (constraint only),False,37.0,0.41937888516872485,0.1762021572002995,0.0,0.0,0.0,0.41937888516872485,0.0979950492818047
2553,HAR_3273,HARsv2_3122,chrX,79034765,79035097,1.2651084884525952,PGK1,930518.0,definitive,Educational attainment,6e-15,1858799.0,False,True,False,relaxed (constraint only),False,37.0,0.48246710340753185,0.04532235959177992,0.06948200000000004,0.0,0.0,0.48246710340753185,0.09791453201079492
2554,HAR_3130,HARsv2_2983,chr9,25376057,25376356,1.228266364590474,PLAA,1571001.0,strong,Educational attainment (years of education),2e-09,75412.0,False,False,False,relaxed (constraint only),False,8.0,0.6080147901748526,0.038891510201376774,0.0,0.0,0.0,0.6080147901748526,0.09777544836247574
2555,HAR_1184,HARsv2_1123,chr17,54404013,54404186,2.2421913769568604,NOG,2189512.0,definitive,Educational attainment,2e-17,382765.0,False,False,False,relaxed (constraint only),False,9.0,0.3612902534990043,0.21587368072153892,0.0,0.0,0.0,0.3612902534990043,0.09752840395994042
2556,HAR_1312,HARsv2_1247,chr18,56818475,56818491,1.3092500045895576,NARS1,803345.0,definitive,Educational attainment,1e-08,540546.0,False,True,False,relaxed (constraint only),False,,0.0,0.05302732913162533,0.34665500000000005,0.0,0.0,0.0,0.09751024914055974
2557,HAR_2155,HARsv2_2046,chr4,44066318,44066429,1.0457763929624815,GABRG1,2057625.0,limited,Educational attainment,5e-09,772356.0,False,False,False,relaxed (constraint only),False,25.0,0.3957845377809881,0.007037604949048247,0.15,0.0,0.0,0.3957845377809881,0.09740768045722402
2558,HAR_2623,HARsv2_2497,chr6,94089035,94089074,1.3859230803373532,MAP3K7,3501963.0,strong,Cognitive performance (MTAG),2e-08,830591.0,False,False,False,relaxed (constraint only),False,12.0,0.5667738048596138,0.06641073244133495,0.0,0.0,0.0,0.5667738048596138,0.09731196189907965
2559,HAR_1945,HARsv2_1846,chr3,70627594,70627717,1.556074536513735,MITF,864091.0,definitive,Educational attainment,2e-09,41651.0,False,True,False,relaxed (constraint only),False,25.0,0.2955803019265529,0.09611093084257583,0.13590899999999995,0.0,0.0,0.2955803019265529,0.09730157591149491
2560,HAR_1731,HARsv2_1643,chr20,15417030,15417073,1.338372100317894,TASP1,1778094.0,strong,Educational attainment (years of education),1e-08,342027.0,False,False,False,relaxed (constraint only),False,21.0,0.5775683185995069,0.05811063573638879,0.0,0.0,0.0,0.5775683185995069,0.09720885892100668
2561,HAR_984,HARsv2_0930,chr15,87500838,87501232,2.149026663134653,ACAN,1302210.0,definitive,Personality traits or cognitive traits (multivariate analysis),4e-11,55653.0,False,False,False,relaxed (constraint only),False,37.0,0.1269848340311786,0.19961163661863063,0.15,0.0,0.0,0.1269848340311786,0.09708877615387129
2562,HAR_663,HARsv2_0625,chr13,67620662,67620909,1.4328370193096251,PIBF1,5161223.0,definitive,Educational attainment,1e-12,148632.0,False,False,False,relaxed (constraint only),False,8.0,0.5534504814537666,0.07459963265160297,0.0,0.0,0.0,0.5534504814537666,0.09701874598440705
2563,HAR_2311,HARsv2_2197,chr4,182584038,182584394,3.714416068670219,TRAPPC11,1074885.0,definitive,Schizophrenia (MTAG),3e-08,126634.0,False,False,False,relaxed (constraint only),False,,0.0,0.47285276522473596,0.0,0.0,0.0,0.0,0.09671988379596871
2564,HAR_734,HARsv2_0692,chr13,104144174,104144430,1.378696453921935,ERCC5,1298143.0,definitive,Educational attainment,1e-10,976668.0,False,False,False,relaxed (constraint only),False,9.0,0.5634799590169319,0.06514931368458286,0.0,0.0,0.0,0.5634799590169319,0.09656735356298417
2565,HAR_859,HARsv2_0809,chr14,79575951,79576207,2.206531420788344,TSHR,1379413.0,definitive,Type 2 diabetes and Attention deficit hiperactivty disorder,2e-08,101911.0,False,False,False,relaxed (constraint only),False,37.0,0.36339804257943603,0.20964918052045572,0.0,0.0,0.0,0.36339804257943603,0.09656658866932809
2566,HAR_133,HARsv2_0118,chr1,106676552,106676852,1.122356662376254,SLC25A24,1519737.0,definitive,Depressed affect,3e-08,6885.0,True,False,False,discovery (GWAS only),False,8.0,0.4396621840839727,0.020404808770400153,0.0,0.10902155877660265,0.0,0.4396621840839727,0.09637919595504665
2567,HAR_1793,HARsv2_1701,chr21,18349780,18350086,1.4793569399090467,USP25,2619799.0,disputed,Educational attainment,7e-13,197049.0,False,False,False,relaxed (constraint only),False,9.0,0.5366689237546529,0.08271975634881396,0.0,0.0,0.0,0.5366689237546529,0.09620058662601294
2568,HAR_1844,HARsv2_1750,chr3,1669547,1669853,1.3044289536129645,TRNT1,1457086.0,strong,Bipolar disorder,3e-08,186436.0,False,False,False,relaxed (constraint only),False,12.0,0.577259926697153,0.052185807267957685,0.0,0.0,0.0,0.577259926697153,0.09595140429416167
2569,HAR_1563,HARsv2_1484,chr2,146429432,146429602,1.0106230032897736,ORC4,1591135.0,definitive,Educational attainment,4e-08,485744.0,False,False,False,relaxed (constraint only),False,12.0,0.6461253668029423,0.0009015267090050727,0.0,0.0,0.0,0.6461253668029423,0.09563474146818571
2570,HAR_497,HARsv2_0470,chr11,132939766,132940101,2.1833107324521515,JAM3,1128896.0,strong,Educational attainment,4e-11,92048.0,False,False,False,relaxed (constraint only),False,8.0,0.3622994564038714,0.20559597365349014,0.0,0.0,0.0,0.3622994564038714,0.0955752324887858
2571,HAR_85,HARsv2_0072,chr1,80453418,80453546,1.100852417595246,DNAJB4,2473748.0,limited,Depression score,3e-08,7945.0,True,False,False,discovery (GWAS only),False,25.0,0.4500961362671756,0.016651209766212285,0.0,0.10264215760060491,0.0,0.4500961362671756,0.0955579433463456
2572,HAR_2174,HARsv2_2065,chr4,57904087,57904276,1.543121680121091,IGFBP7,793702.0,strong,Externalizing behaviour (multivariate analysis),1e-10,946796.0,False,True,False,relaxed (constraint only),False,37.0,0.25389889890625456,0.09384998983525633,0.15472349999999999,0.0,0.0,0.25389889890625456,0.09538525571381731
2573,HAR_2128,HARsv2_2020,chr4,23950087,23950226,1.6480109722897809,SEPSECS,1210223.0,definitive,Educational attainment,2e-17,196569.0,False,False,False,relaxed (constraint only),False,8.0,0.48998851752772205,0.11215857712319885,0.0,0.0,0.0,0.48998851752772205,0.09532619450088597
2574,HAR_2703,HARsv2_2573,chr6,163999480,163999855,1.7253331626443302,QKI,584763.0,limited,Externalizing behaviour (multivariate analysis),7e-10,603609.0,False,True,False,relaxed (constraint only),False,25.0,0.25996699231253106,0.1256552843859804,0.12457109999999999,0.0,0.0,0.25996699231253106,0.0952492070342108
2575,HAR_1030,HARsv2_0975,chr16,7792497,7792605,1.076030662116921,TMEM114,797233.0,limited,Educational attainment,8e-09,81615.0,False,True,False,relaxed (constraint only),False,37.0,0.5241977742160641,0.012318534166838424,0.060830100000000005,0.0,0.0,0.5241977742160641,0.0951655327251355
2576,HAR_3039,HARsv2_2899,chr8,141882319,141882453,1.3123889643440547,TRAPPC9,1424575.0,definitive,Educational attainment,2e-08,78790.0,False,False,False,relaxed (constraint only),False,9.0,0.5698786310449797,0.053575239385096396,0.0,0.0,0.0,0.5698786310449797,0.09514518764223263
2577,HAR_1477,HARsv2_1403,chr2,83163199,83163406,1.3319620652509097,SUCLG1,1295874.0,definitive,Educational attainment,3e-09,489869.0,False,False,False,relaxed (constraint only),False,24.0,0.5640367545925722,0.056991754255580306,0.0,0.0,0.0,0.5640367545925722,0.09498101575345323
2578,HAR_2391,HARsv2_2273,chr5,84949450,84949652,1.6547131377316244,XRCC4,1871904.0,definitive,Educational attainment,2e-10,1252573.0,False,False,False,relaxed (constraint only),False,8.0,0.48524264623693075,0.11332845041029167,0.0,0.0,0.0,0.48524264623693075,0.09486439214165171
2579,HAR_2078,HARsv2_1972,chr3,175482386,175482410,1.3328333226963878,TBL1XR1,1714570.0,definitive,Depressive symptoms,1e-08,394614.0,False,False,False,relaxed (constraint only),False,9.0,0.5618859037411257,0.057143833582849975,0.0,0.0,0.0,0.5618859037411257,0.09469438355824925
2580,HAR_559,HARsv2_0528,chr12,72422358,72422602,1.0914609540279023,CNOT2,2178786.0,strong,Externalizing behaviour (multivariate analysis),8e-10,80315.0,False,False,False,relaxed (constraint only),False,12.0,0.6182738284854713,0.01501191535465583,0.0,0.0,0.0,0.6182738284854713,0.09440652553062423
2581,HAR_694,HARsv2_0653,chr13,83690188,83690344,1.2270811075178927,POU4F1,5086636.0,strong,Educational attainment,2e-17,43307.0,False,False,False,relaxed (constraint only),False,9.0,0.3307307384818816,0.03868462175620446,0.15,0.0,0.0,0.3307307384818816,0.09427071354404706
2582,HAR_1834,HARsv2_1740,chr3,540381,540723,1.2498026850463846,TRNT1,2586216.0,strong,Educational attainment,1e-10,329720.0,False,False,False,relaxed (constraint only),False,12.0,0.577259926697153,0.04265070806395749,0.0,0.0,0.0,0.577259926697153,0.09400104309334345
2583,HAR_486,HARsv2_0459;ZOOHAR.219,chr11,128683937,128684040,2.4995682850897074,ST14,1475741.0,strong,Educational attainment,3e-10,27426.0,False,False,False,relaxed (constraint only),False,37.0,0.27447921754201465,0.2607992159312962,0.0,0.0,0.0,0.27447921754201465,0.09389336039556274
2584,HAR_1771,HARsv2_1681,chr20,54876862,54877156,1.8382329906449884,CYP24A1,702876.0,limited,Educational attainment,2e-16,38932.0,False,True,False,relaxed (constraint only),False,25.0,0.28328997887762575,0.1453621230251372,0.08913720000000001,0.0,0.0,0.28328997887762575,0.09386711749842733
2585,HAR_2243,HARsv2_2131,chr4,130639187,130639511,1.4331883532289327,MFSD8,2674014.0,definitive,Educational attainment (MTAG),4e-08,237910.0,False,False,False,relaxed (constraint only),False,35.0,0.5313603073790117,0.07466095852763721,0.0,0.0,0.0,0.5313603073790117,0.09376796874346162
2586,HAR_1733,HARsv2_1645,chr20,15930132,15930236,1.2340786381544573,TASP1,2291196.0,strong,HDL x depression interaction (2df test),1e-08,30256.0,False,False,False,relaxed (constraint only),False,21.0,0.5775683185995069,0.0399060514923643,0.0,0.0,0.0,0.5775683185995069,0.09348519396200167
2587,HAR_546,HARsv2_0515,chr12,61032667,61032786,3.6190976545001043,RXYLT1,2747230.0,definitive,Noncognitive aspects of educational attainment,8e-10,224163.0,False,False,False,relaxed (constraint only),False,,0.0,0.4562147894132953,0.0,0.0,0.0,0.0,0.0933166614709013
2588,HAR_1392,HARsv2_1324,chr2,21518768,21518905,2.035848346479259,MATN3,1506100.0,definitive,Bipolar I disorder,3e-08,210374.0,False,False,False,relaxed (constraint only),False,24.0,0.38246322009305506,0.1798561873564206,0.0,0.0,0.0,0.38246322009305506,0.09328901401846917
2589,HAR_1525,HARsv2_1448,chr2,125535181,125535282,1.618885019176841,BIN1,1571872.0,definitive,Educational attainment,8e-09,267971.0,False,False,False,relaxed (constraint only),False,35.0,0.4821552546173304,0.10707459720601945,0.0,0.0,0.0,0.4821552546173304,0.0931291029515187
2590,HAR_2325,HARsv2_2211,chr5,4510897,4510998,1.4397324213262348,NSUN2,2122046.0,strong,Educational attainment,2e-09,280437.0,False,False,False,relaxed (constraint only),False,35.0,0.5250274490252039,0.07580323568005622,0.0,0.0,0.0,0.5250274490252039,0.0930660804496439
2591,HAR_1011,HARsv2_0956,chr15,99971396,99971648,1.6660814675964228,LINS1,630536.0,strong,Externalizing behaviour (multivariate analysis),4e-14,1309401.0,False,True,False,relaxed (constraint only),False,,0.0,0.11531280987486928,0.277098,0.0,0.0,0.0,0.09286121111076871
2592,HAR_2059,HARsv2_1955,chr3,166465038,166465331,1.4038310928819553,PDCD10,1269532.0,definitive,Neuroticism conditioned on educational attainment (multi-trait conditioning and joint analysis),4e-08,94015.0,False,False,False,relaxed (constraint only),False,8.0,0.5316838596458704,0.06953660357696158,0.0,0.0,0.0,0.5316838596458704,0.09276760272479118
2593,HAR_2079,HARsv2_1973,chr3,175579492,175579710,1.2782546593830255,TBL1XR1,1617270.0,definitive,Educational attainment (MTAG),1e-12,375399.0,False,False,False,relaxed (constraint only),False,9.0,0.5618859037411257,0.047617043949024954,0.0,0.0,0.0,0.5618859037411257,0.09274572204223958
2594,HAR_2242,HARsv2_2130,chr4,129421207,129421432,1.4011917523153465,MFSD8,1456034.0,definitive,Educational attainment,1e-08,33687.0,False,False,False,relaxed (constraint only),False,35.0,0.5313603073790117,0.06907590262124678,0.0,0.0,0.0,0.5313603073790117,0.09262557094442722
2595,HAR_914,HARsv2_0862,chr15,35733678,35733897,1.990555086220396,ACTC1,938129.0,moderate,Educational attainment,3e-13,101138.0,False,True,False,relaxed (constraint only),False,9.0,0.33642048956186804,0.17195017910849353,0.030935500000000005,0.0,0.0,0.33642048956186804,0.09260398395746783
2596,HAR_572,HARsv2_0540,chr12,86333021,86333262,2.7855989249240842,ALX1,1052802.0,definitive,Educational attainment,3e-09,408606.0,False,False,False,relaxed (constraint only),False,8.0,0.1950865982070493,0.3107263040845038,0.0,0.0,0.0,0.1950865982070493,0.0923772642069626
2597,HAR_154,HARsv2_0141,chr1,163564305,163564525,1.5260331633256718,DDR2,932087.0,definitive,Educational attainment,5e-12,146146.0,False,True,False,relaxed (constraint only),False,25.0,0.3840830742398798,0.0908671629431916,0.067913,0.0,0.0,0.3840830742398798,0.09230426020563506
2598,HAR_3070,HARsv2_2929,chr9,8284910,8285048,2.1232907099288845,GLDC,1639181.0,definitive,Educational attainment,7e-11,132908.0,False,False,False,relaxed (constraint only),False,37.0,0.3530469851153714,0.19511938639971962,0.0,0.0,0.0,0.3530469851153714,0.09206545183744069
2599,HAR_1391,HARsv2_1323,chr2,21498167,21498473,1.9977678070156355,MATN3,1485499.0,definitive,Bipolar I disorder,3e-08,189773.0,False,False,False,relaxed (constraint only),False,24.0,0.38246322009305506,0.1732091706178539,0.0,0.0,0.0,0.38246322009305506,0.09192939695830779
2600,HAR_164,HARsv2_0151,chr1,176693984,176694299,1.6479185091903785,DARS2,2869312.0,strong,Endometriosis or depression (pleiotropy),2e-08,344516.0,False,False,False,relaxed (constraint only),False,9.0,0.46674290736405616,0.11214243754697215,0.0,0.0,0.0,0.46674290736405616,0.09188888263157077
2601,HAR_636,HARsv2_0601,chr13,47650305,47650535,1.2325743894747763,RNASEH2B,3259198.0,definitive,Rate of cognitive decline in Alzheimer's disease,3e-08,37804.0,False,False,False,relaxed (constraint only),False,8.0,0.5670713615573073,0.0396434825715023,0.0,0.0,0.0,0.5670713615573073,0.09188079984695496
2602,HAR_791,HARsv2_0744,chr14,33611763,33611970,1.1349991887562247,SPTSSA,850270.0,moderate,Cognitive domain scores for language or memory (pleiotropy),4e-08,35543.0,False,True,False,relaxed (constraint only),False,8.0,0.4619100943844076,0.022611581196660315,0.07486500000000001,0.0,0.0,0.4619100943844076,0.09157806464246801
2603,HAR_1427,HARsv2_1358,chr2,40783804,40783985,1.4830563861052246,PKDCC,1264035.0,moderate,Educational attainment,9e-10,174153.0,False,False,False,relaxed (constraint only),False,37.0,0.5040640440753552,0.08336550037281631,0.0,0.0,0.0,0.5040640440753552,0.091516040678299
2604,HAR_2137,HARsv2_2028,chr4,30640388,30640664,1.2261328538665381,RBPJ,4320643.0,strong,Educational attainment (MTAG),4e-10,56016.0,False,False,False,relaxed (constraint only),False,12.0,0.5657237325565211,0.0385191026227641,0.0,0.0,0.0,0.5657237325565211,0.09145173148232419
2605,HAR_2308,HARsv2_2194,chr4,182192609,182192879,2.512639657812181,TRAPPC11,1466400.0,definitive,Educational attainment,7e-09,33404.0,False,False,False,relaxed (constraint only),False,,0.0,0.2630808441462883,0.15,0.0,0.0,0.0,0.09131199084810442
2606,HAR_1185,HARsv2_1124,chr17,54427970,54428162,2.0673754168491736,NOG,2165536.0,definitive,Educational attainment,2e-17,406722.0,False,False,False,relaxed (constraint only),False,9.0,0.3612902534990043,0.18535928598418488,0.0,0.0,0.0,0.3612902534990043,0.09128682321820891
2607,HAR_2536,HARsv2_2410,chr6,8633501,8633737,1.9782021568636834,DSP,1091831.0,moderate,Type 2 diabetes and Anorexia nervosa or schyzophrenia or obsessive compulsive disorder,1e-11,1357808.0,False,False,False,relaxed (constraint only),False,16.0,0.3826794680326081,0.16979395628809898,0.0,0.0,0.0,0.3826794680326081,0.091262776109201
2608,HAR_1992,HARsv2_1892,chr3,99056792,99056903,1.0272596295573564,CLDND1,533726.0,limited,Educational attainment,7e-09,1308456.0,False,True,False,relaxed (constraint only),False,26.0,0.37556044475173006,0.0038054754143414552,0.13988219999999998,0.0,0.0,0.37556044475173006,0.0912294629458027
2609,HAR_512,HARsv2_0485;ZOOHAR.239,chr12,16084020,16084190,2.7947601107165063,PDE6H,1110979.0,strong,Personality traits or cognitive traits (multivariate analysis),5e-10,79214.0,False,False,False,relaxed (constraint only),False,26.0,0.18392848518306817,0.3123254031562362,0.0,0.0,0.0,0.18392848518306817,0.09105599504763792
2610,HAR_530,HARsv2_0502,chr12,41513168,41513181,1.318384621005792,ARID2,4216525.0,strong,Educational attainment,8e-10,121973.0,False,False,False,relaxed (constraint only),False,9.0,0.5406258780632807,0.05462179047787531,0.0,0.0,0.0,0.5406258780632807,0.09103782549345914
2611,HAR_1789,HARsv2_1697,chr21,16765063,16765361,1.3334848868531575,USP25,1035082.0,disputed,Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy),5e-10,277669.0,False,False,False,relaxed (constraint only),False,9.0,0.5366689237546529,0.05725756510864507,0.0,0.0,0.0,0.5366689237546529,0.09099241114506931
2612,HAR_2507,HARsv2_2383,chr5,167194409,167194556,3.543348433733845,RARS1,1291914.0,definitive,Externalizing behaviour (multivariate analysis),2e-12,132739.0,False,False,False,relaxed (constraint only),False,,0.0,0.44299264641167935,0.0,0.0,0.0,0.0,0.09061213222057077
2613,HAR_2839,HARsv2_2705,chr7,115776982,115777240,1.2205645173747302,CAV1,748458.0,moderate,Educational attainment,3e-08,181470.0,False,True,False,relaxed (constraint only),False,37.0,0.3475836868831866,0.037547140922946906,0.12577100000000002,0.0,0.0,0.3475836868831866,0.0904704371147099
2614,HAR_885,HARsv2_0834,chr14,98009435,98009730,1.4454735866215747,VRK1,1212054.0,strong,Educational attainment,7e-14,25480.0,False,False,False,relaxed (constraint only),False,8.0,0.5056961861873294,0.07680536491337382,0.0,0.0,0.0,0.5056961861873294,0.09041530669177285
2615,HAR_2822,HARsv2_2690,chr7,109864762,109865008,1.2230511254411403,PNPLA8,1338627.0,strong,Depressed affect,1e-08,307752.0,False,False,False,relaxed (constraint only),False,12.0,0.5594342091790984,0.03798118218582008,0.0,0.0,0.0,0.5594342091790984,0.0904125681667391
2616,HAR_3138,HARsv2_2991,chr9,28006048,28006288,1.712862932915781,TEK,896824.0,definitive,Educational attainment,3e-10,63009.0,False,True,False,relaxed (constraint only),False,25.0,0.2639009610395359,0.12347858660525124,0.10317600000000005,0.0,0.0,0.2639009610395359,0.0900363528682783
2617,HAR_2284,HARsv2_2170,chr4,172416621,172416941,1.1987924409263275,HPGD,2105957.0,definitive,Educational attainment,9e-10,170088.0,False,False,False,relaxed (constraint only),False,8.0,0.5627161853050963,0.03374679148923868,0.0,0.0,0.0,0.5627161853050963,0.09003128017923351
2618,HAR_518,HARsv2_0491;ZOOHAR.186,chr12,17786289,17786599,2.7583624575576926,PDE6H,2813248.0,strong,Personality traits or cognitive traits (multivariate analysis),8e-09,342596.0,False,False,False,relaxed (constraint only),False,26.0,0.18392848518306817,0.3059721368107768,0.0,0.0,0.0,0.18392848518306817,0.08975646329515759
2619,HAR_571,HARsv2_0539,chr12,83919222,83919481,2.698864071525662,ALX1,1360738.0,definitive,Educational attainment (MTAG),2e-08,65315.0,False,False,False,relaxed (constraint only),False,8.0,0.1950865982070493,0.29558660200892883,0.0,0.0,0.0,0.1950865982070493,0.08928050696423136
2620,HAR_1471,HARsv2_1398,chr2,80615636,80615798,1.3043126554357547,CTNNA2,1092454.0,strong,Attention deficit hyperactivity disorder,4e-09,131009.0,False,False,False,relaxed (constraint only),False,25.0,0.5303726125919239,0.05216550724223675,0.0,0.0,0.0,0.5303726125919239,0.08902071697790082
2621,HAR_2129,HARsv2_2021,chr4,23978057,23978307,1.4706644593407128,SEPSECS,1182142.0,definitive,Educational attainment,2e-17,224539.0,False,False,False,relaxed (constraint only),False,8.0,0.48998851752772205,0.08120247049490491,0.0,0.0,0.0,0.48998851752772205,0.08899426359964403
2622,HAR_1182,HARsv2_1121,chr17,53389429,53389597,1.4340651329158067,CACNA1G,2828715.0,strong,Externalizing behaviour (multivariate analysis),6e-11,408833.0,False,False,False,relaxed (constraint only),False,35.0,0.49772892509856326,0.07481400177063681,0.0,0.0,0.0,0.49772892509856326,0.08883100066082711
2623,HAR_3005,HARsv2_2866,chr8,112626645,112626721,2.1641797251745643,TRPS1,3042254.0,definitive,Externalizing behaviour (multivariate analysis),2e-13,1784048.0,False,False,False,relaxed (constraint only),False,9.0,0.32113632604053965,0.20225662690601992,0.0,0.0,0.0,0.32113632604053965,0.08881126730494743
2624,HAR_1843,HARsv2_1749,chr3,1635385,1635783,1.1007809296466176,TRNT1,1491156.0,strong,Bipolar disorder,3e-08,220506.0,False,False,False,relaxed (constraint only),False,12.0,0.577259926697153,0.01663873143481696,0.0,0.0,0.0,0.577259926697153,0.08868041151011016
